token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
1328,MARINE-EQ,MARINE,,-1.000000,1,,NSE,1.000000
13239,749ML27-SG,749ML27,,-1.000000,100,,NSE,1.000000
13252,769MN34-SG,769MN34,,-1.000000,100,,NSE,1.000000
13290,BLKASHYAP-EQ,BLKASHYAP,,-1.000000,1,,NSE,1.000000
13310,KEI-EQ,KEI,,-1.000000,1,,NSE,10.000000
13375,763KL32-SG,763KL32,,-1.000000,100,,NSE,1.000000
13436,LOKESHMACH-EQ,LOKESHMACH,,-1.000000,1,,NSE,1.000000
13457,KAMDHENU-EQ,KAMDHENU,,-1.000000,1,,NSE,1.000000
13511,MUNJALAU-EQ,MUNJALAU,,-1.000000,1,,NSE,1.000000
13528,GMRAIRPORT-EQ,GMRAIRPORT,,-1.000000,1,,NSE,1.000000
1361,622KL27-SG,622KL27,,-1.000000,100,,NSE,1.000000
13543,HDFC1204DQ-MF,HDFC1204DQ,,-1.000000,1,,NSE,1.000000
13600,762HR31-SG,762HR31,,-1.000000,100,,NSE,1.000000
13619,764GA38-SG,764GA38,,-1.000000,100,,NSE,1.000000
13621,764WB42-SG,764WB42,,-1.000000,100,,NSE,1.000000
13626,767NL33-SG,767NL33,,-1.000000,100,,NSE,1.000000
13616,GOLDKART-SM,GOLDKART,,-1.000000,625,,NSE,5.000000
11683,783GA32-SG,783GA32,,-1.000000,100,,NSE,1.000000
13627,763HR33-SG,763HR33,,-1.000000,100,,NSE,1.000000
13644,BANKADD-EQ,BANKADD,,-1.000000,1,,NSE,1.000000
117,OMFURN-SM,OMFURN,,-1.000000,1200,,NSE,5.000000
11764,782AS32A-SG,782AS32A,,-1.000000,100,,NSE,1.000000
11809,IIFL-EQ,IIFL,,-1.000000,1,,NSE,5.000000
11842,CYBERMEDIA-EQ,CYBERMEDIA,,-1.000000,1,,NSE,1.000000
11910,RITEZONE-SM,RITEZONE,,-1.000000,1600,,NSE,5.000000
11942,AMIABLE-ST,AMIABLE,,-1.000000,1600,,NSE,5.000000
11954,735NHAI31-N9,735NHAI31,,-1.000000,1,,NSE,1.000000
11956,MEDANTA-EQ,MEDANTA,,-1.000000,1,,NSE,10.000000
1196,KANSAINER-EQ,KANSAINER,,-1.000000,1,,NSE,1.000000
11966,BIKAJI-EQ,BIKAJI,,-1.000000,1,,NSE,5.000000
11971,GOLDIAM-EQ,GOLDIAM,,-1.000000,1,,NSE,5.000000
11985,768BR32-SG,768BR32,,-1.000000,100,,NSE,1.000000
11999,FCSSOFT-EQ,FCSSOFT,,-1.000000,1,,NSE,1.000000
12046,UTIDQP35P1-MF,UTIDQP35P1,,-1.000000,1,,NSE,1.000000
12060,UTIRGR35P1-MF,UTIRGR35P1,,-1.000000,1,,NSE,1.000000
1246,664AS30-SG,664AS30,,-1.000000,100,,NSE,1.000000
12563,SFMP72GR-MF,SFMP72GR,,-1.000000,1,,NSE,1.000000
12692,763KA37-SG,763KA37,,-1.000000,100,,NSE,1.000000
1270,AMBUJACEM-EQ,AMBUJACEM,,-1.000000,1,,NSE,5.000000
12848,N1NSETEST-EQ,N1NSETEST,,-1.000000,1,,NSE,5.000000
12989,BAHETI-SM,BAHETI,,-1.000000,375,,NSE,5.000000
13001,DHARMAJ-EQ,DHARMAJ,,-1.000000,1,,NSE,1.000000
13091,EKC-EQ,EKC,,-1.000000,1,,NSE,1.000000
13116,QUICKHEAL-EQ,QUICKHEAL,,-1.000000,1,,NSE,5.000000
13117,757HP32-SG,757HP32,,-1.000000,100,,NSE,1.000000
13192,ENIL-EQ,ENIL,,-1.000000,1,,NSE,1.000000
13234,ABSLFTUBRG-MF,ABSLFTUBRG,,-1.000000,1,,NSE,1.000000
13245,76KA32-SG,76KA32,,-1.000000,100,,NSE,1.000000
13257,767JH37-SG,767JH37,,-1.000000,100,,NSE,1.000000
13276,LANDMARK-EQ,LANDMARK,,-1.000000,1,,NSE,5.000000
13288,AFSL-EQ,AFSL,,-1.000000,1,,NSE,1.000000
13337,GALLANTT-EQ,GALLANTT,,-1.000000,1,,NSE,5.000000
13349,UMA-SM,UMA,,-1.000000,4000,,NSE,5.000000
13387,766TS34-SG,766TS34,,-1.000000,100,,NSE,1.000000
13392,77JK37-SG,77JK37,,-1.000000,100,,NSE,1.000000
13414,RSYSTEMS-EQ,RSYSTEMS,,-1.000000,1,,NSE,5.000000
1342,SGBN28VIII-GB,SGBN28VIII,,-1.000000,1,,NSE,1.000000
13441,BALPHARMA-EQ,BALPHARMA,,-1.000000,1,,NSE,1.000000
13560,GRINDWELL-EQ,GRINDWELL,,-1.000000,1,,NSE,10.000000
13606,764KL34-SG,764KL34,,-1.000000,100,,NSE,1.000000
1364,649GJ29-SG,649GJ29,,-1.000000,100,,NSE,1.000000
13622,BILVYAPAR-BE,BILVYAPAR,,-1.000000,1,,NSE,1.000000
13702,VISHWARAJ-EQ,VISHWARAJ,,-1.000000,1,,NSE,1.000000
100,ARE&M-EQ,ARE&M,,-1.000000,1,,NSE,5.000000
10176,SETFNIF50-EQ,SETFNIF50,,-1.000000,1,,NSE,1.000000
10205,794HR34-SG,794HR34,,-1.000000,100,,NSE,1.000000
10214,795AP38-SG,795AP38,,-1.000000,100,,NSE,1.000000
10272,792TS45-SG,792TS45,,-1.000000,100,,NSE,1.000000
10310,AURUM-EQ,AURUM,,-1.000000,1,,NSE,1.000000
10357,783AS32-SG,783AS32,,-1.000000,100,,NSE,1.000000
10374,802MZ36-SG,802MZ36,,-1.000000,100,,NSE,1.000000
10383,802AP38-SG,802AP38,,-1.000000,100,,NSE,1.000000
10397,JISLJALEQS-EQ,JISLJALEQS,,-1.000000,1,,NSE,1.000000
10407,KSHITIJPOL-EQ,KSHITIJPOL,,-1.000000,1,,NSE,1.000000
10440,LUPIN-EQ,LUPIN,,-1.000000,1,,NSE,10.000000
10474,805RJ37-SG,805RJ37,,-1.000000,100,,NSE,1.000000
10480,797RJ42-SG,797RJ42,,-1.000000,100,,NSE,1.000000
10491,AGNI-SM,AGNI,,-1.000000,2500,,NSE,5.000000
10530,SHARDAMOTR-EQ,SHARDAMOTR,,-1.000000,1,,NSE,5.000000
10540,774MZ33-SG,774MZ33,,-1.000000,100,,NSE,1.000000
10558,782PN42-SG,782PN42,,-1.000000,100,,NSE,1.000000
10576,NIFTYBEES-EQ,NIFTYBEES,,-1.000000,1,,NSE,1.000000
10599,GUJGASLTD-EQ,GUJGASLTD,,-1.000000,1,,NSE,5.000000
10604,BHARTIARTL-EQ,BHARTIARTL,,-1.000000,1,,NSE,10.000000
10638,777RJ32-SG,777RJ32,,-1.000000,100,,NSE,1.000000
10651,775TN32-SG,775TN32,,-1.000000,100,,NSE,1.000000
10652,777HR32-SG,777HR32,,-1.000000,100,,NSE,1.000000
10661,PONNIERODE-EQ,PONNIERODE,,-1.000000,1,,NSE,5.000000
10684,SHAIVAL-ST,SHAIVAL,,-1.000000,3600,,NSE,5.000000
10718,772AP35-SG,772AP35,,-1.000000,100,,NSE,1.000000
1073,FOSECOIND-EQ,FOSECOIND,,-1.000000,1,,NSE,10.000000
10720,76TN32-SG,76TN32,,-1.000000,100,,NSE,1.000000
10840,HDFC1406DQ-MF,HDFC1406DQ,,-1.000000,1,,NSE,1.000000
10855,753HR30-SG,753HR30,,-1.000000,100,,NSE,1.000000
10893,DBOL-EQ,DBOL,,-1.000000,1,,NSE,1.000000
10932,RADAAN-EQ,RADAAN,,-1.000000,1,,NSE,1.000000
10945,TMB-EQ,TMB,,-1.000000,1,,NSE,5.000000
10957,746MP32-SG,746MP32,,-1.000000,100,,NSE,1.000000
11006,LIQUIDBEES-EQ,LIQUIDBEES,,-1.000000,1,,NSE,1.000000
11045,SATIA-EQ,SATIA,,-1.000000,1,,NSE,1.000000
11076,AGRITECH-BE,AGRITECH,,-1.000000,1,,NSE,1.000000
11162,HARSHA-EQ,HARSHA,,-1.000000,1,,NSE,5.000000
11212,SHK-EQ,SHK,,-1.000000,1,,NSE,1.000000
11241,HDFCGROWTH-EQ,HDFCGROWTH,,-1.000000,1,,NSE,1.000000
11262,IGL-EQ,IGL,,-1.000000,1,,NSE,1.000000
11282,769BR32-SG,769BR32,,-1.000000,100,,NSE,1.000000
11291,768WB32-SG,768WB32,,-1.000000,100,,NSE,1.000000
11299,76AP28-SG,76AP28,,-1.000000,100,,NSE,1.000000
11368,905SC24B-Z9,905SC24B,,-1.000000,1,,NSE,1.000000
11374,TIPSFILMS-EQ,TIPSFILMS,,-1.000000,1,,NSE,5.000000
11377,MAHABANK-EQ,MAHABANK,,-1.000000,1,,NSE,1.000000
11513,785BR32-SG,785BR32,,-1.000000,100,,NSE,1.000000
11522,NIITLTD-EQ,NIITLTD,,-1.000000,1,,NSE,1.000000
11547,HDFCLOWVOL-EQ,HDFCLOWVOL,,-1.000000,1,,NSE,1.000000
11563,HDFC1359RG-MF,HDFC1359RG,,-1.000000,1,,NSE,1.000000
11565,HDFC1359RQ-MF,HDFC1359RQ,,-1.000000,1,,NSE,1.000000
11588,741GJ26-SG,741GJ26,,-1.000000,100,,NSE,1.000000
1160,654RJ30A-SG,654RJ30A,,-1.000000,100,,NSE,1.000000
11591,HDFCNIFTY-EQ,HDFCNIFTY,,-1.000000,1,,NSE,1.000000
11596,LINCOLN-EQ,LINCOLN,,-1.000000,1,,NSE,5.000000
11612,PHANTOMFX-SM,PHANTOMFX,,-1.000000,300,,NSE,5.000000
1162,GTL-EQ,GTL,,-1.000000,1,,NSE,1.000000
1165,66PN30-SG,66PN30,,-1.000000,100,,NSE,1.000000
11655,JBMA-EQ,JBMA,,-1.000000,1,,NSE,5.000000
11696,789TS36-SG,789TS36,,-1.000000,100,,NSE,1.000000
11778,GOKEX-EQ,GOKEX,,-1.000000,1,,NSE,5.000000
11782,EVEREADY-EQ,EVEREADY,,-1.000000,1,,NSE,5.000000
11794,SAKSOFT-EQ,SAKSOFT,,-1.000000,1,,NSE,1.000000
11821,WELCORP-EQ,WELCORP,,-1.000000,1,,NSE,5.000000
11829,SSWL-EQ,SSWL,,-1.000000,1,,NSE,1.000000
11861,93SCL24A-ZN,93SCL24A,,-1.000000,1,,NSE,1.000000
11870,785HP36-SG,785HP36,,-1.000000,100,,NSE,1.000000
11872,GRANULES-EQ,GRANULES,,-1.000000,1,,NSE,5.000000
11895,DCXINDIA-EQ,DCXINDIA,,-1.000000,1,,NSE,1.000000
11932,FUSION-EQ,FUSION,,-1.000000,1,,NSE,1.000000
11945,ANZEN-IV,ANZEN,,-1.000000,25000,,NSE,1.000000
1233,65GJ30A-SG,65GJ30A,,-1.000000,100,,NSE,1.000000
1256,673TS50-SG,673TS50,,-1.000000,100,,NSE,1.000000
12556,SFMP72DR-MF,SFMP72DR,,-1.000000,1,,NSE,1.000000
12561,SFMP72GD-MF,SFMP72GD,,-1.000000,1,,NSE,1.000000
1267,GUJALKALI-EQ,GUJALKALI,,-1.000000,1,,NSE,5.000000
12661,755AP29-SG,755AP29,,-1.000000,100,,NSE,1.000000
1289,GFLLIMITED-EQ,GFLLIMITED,,-1.000000,1,,NSE,1.000000
13082,SILVER1-EQ,SILVER1,,-1.000000,1,,NSE,1.000000
13101,VIMTALABS-EQ,VIMTALABS,,-1.000000,1,,NSE,5.000000
13107,SFMP73GD-MF,SFMP73GD,,-1.000000,1,,NSE,1.000000
13113,758BR32-SG,758BR32,,-1.000000,100,,NSE,1.000000
13122,751HR29-SG,751HR29,,-1.000000,100,,NSE,1.000000
13150,UTIDAP35P2-MF,UTIDAP35P2,,-1.000000,1,,NSE,1.000000
13163,UTIRMP35P2-MF,UTIRMP35P2,,-1.000000,1,,NSE,1.000000
13164,UTIRQP35P2-MF,UTIRQP35P2,,-1.000000,1,,NSE,1.000000
13198,COMMOIETF-EQ,COMMOIETF,,-1.000000,1,,NSE,1.000000
13240,SADBHAV-BE,SADBHAV,,-1.000000,1,,NSE,1.000000
13300,NITCO-EQ,NITCO,,-1.000000,1,,NSE,1.000000
13404,SUNTV-EQ,SUNTV,,-1.000000,1,,NSE,5.000000
1353,AMJUMBO-SM,AMJUMBO,,-1.000000,8000,,NSE,5.000000
13472,645GS2029-GS,645GS2029,,-1.000000,1,,NSE,1.000000
13522,NECCLTD-EQ,NECCLTD,,-1.000000,1,,NSE,1.000000
13548,HDFC1204RG-MF,HDFC1204RG,,-1.000000,1,,NSE,1.000000
13572,MANUGRAPH-EQ,MANUGRAPH,,-1.000000,1,,NSE,1.000000
13577,VOLTAMP-EQ,VOLTAMP,,-1.000000,1,,NSE,50.000000
13585,ATLANTAA-EQ,ATLANTAA,,-1.000000,1,,NSE,1.000000
13587,ACE-EQ,ACE,,-1.000000,1,,NSE,5.000000
1360,HIMATSEIDE-EQ,HIMATSEIDE,,-1.000000,1,,NSE,1.000000
1363,HINDALCO-EQ,HINDALCO,,-1.000000,1,,NSE,5.000000
1369,662RJ30-SG,662RJ30,,-1.000000,100,,NSE,1.000000
13670,SFMP74DR-MF,SFMP74DR,,-1.000000,1,,NSE,1.000000
1372,HINDCOMPOS-EQ,HINDCOMPOS,,-1.000000,1,,NSE,5.000000
13710,FIEMIND-EQ,FIEMIND,,-1.000000,1,,NSE,10.000000
13778,762UP35-SG,762UP35,,-1.000000,100,,NSE,1.000000
1386,674TS50-SG,674TS50,,-1.000000,100,,NSE,1.000000
13891,769UP35-SG,769UP35,,-1.000000,100,,NSE,1.000000
13920,PLASTIBLEN-EQ,PLASTIBLEN,,-1.000000,1,,NSE,1.000000
13958,766AP32-SG,766AP32,,-1.000000,100,,NSE,1.000000
13735,GLOBALVECT-EQ,GLOBALVECT,,-1.000000,1,,NSE,1.000000
13725,DCBBANK-EQ,DCBBANK,,-1.000000,1,,NSE,1.000000
13968,768HR33-SG,768HR33,,-1.000000,100,,NSE,1.000000
13977,772MP38-SG,772MP38,,-1.000000,100,,NSE,1.000000
13771,VGL-EQ,VGL,,-1.000000,1,,NSE,1.000000
13791,PARSVNATH-EQ,PARSVNATH,,-1.000000,1,,NSE,1.000000
1382,673PN40-SG,673PN40,,-1.000000,100,,NSE,1.000000
13852,865IIFL28-NS,865IIFL28,,-1.000000,1,,NSE,1.000000
13878,769AP35-SG,769AP35,,-1.000000,100,,NSE,1.000000
13881,765RJ33-SG,765RJ33,,-1.000000,100,,NSE,1.000000
13882,765HR33-SG,765HR33,,-1.000000,100,,NSE,1.000000
13925,NFL-EQ,NFL,,-1.000000,1,,NSE,1.000000
13926,ARISTO-SM,ARISTO,,-1.000000,800,,NSE,5.000000
13939,UTIDGR35P3-MF,UTIDGR35P3,,-1.000000,1,,NSE,1.000000
13948,UTIRGR35P3-MF,UTIRGR35P3,,-1.000000,1,,NSE,1.000000
13972,771AP36-SG,771AP36,,-1.000000,100,,NSE,1.000000
13991,771WB39-SG,771WB39,,-1.000000,100,,NSE,1.000000
14038,985SFIL28-NO,985SFIL28,,-1.000000,1,,NSE,1.000000
14058,SANGHVIMOV-EQ,SANGHVIMOV,,-1.000000,1,,NSE,5.000000
14096,SIYSIL-EQ,SIYSIL,,-1.000000,1,,NSE,5.000000
14068,SAGCEM-EQ,SAGCEM,,-1.000000,1,,NSE,1.000000
1412,AGI-EQ,AGI,,-1.000000,1,,NSE,5.000000
14102,767UK33-SG,767UK33,,-1.000000,100,,NSE,1.000000
14107,76GJ35-SG,76GJ35,,-1.000000,100,,NSE,1.000000
14113,756RJ48-SG,756RJ48,,-1.000000,100,,NSE,1.000000
14139,SBGLP-EQ,SBGLP,,-1.000000,1,,NSE,1.000000
14156,768GJ30-SG,768GJ30,,-1.000000,100,,NSE,1.000000
14166,762MZ36-SG,762MZ36,,-1.000000,100,,NSE,1.000000
14218,CTE-EQ,CTE,,-1.000000,1,,NSE,1.000000
14280,753TN53-SG,753TN53,,-1.000000,100,,NSE,1.000000
14319,TFL-EQ,TFL,,-1.000000,1,,NSE,1.000000
14340,769WB39-SG,769WB39,,-1.000000,100,,NSE,1.000000
14346,ORIENTALTL-EQ,ORIENTALTL,,-1.000000,1,,NSE,1.000000
14353,758TS45-SG,758TS45,,-1.000000,100,,NSE,1.000000
14355,758KL49-SG,758KL49,,-1.000000,100,,NSE,1.000000
14374,771GJ33-SG,771GJ33,,-1.000000,100,,NSE,1.000000
14432,771GJ34-SG,771GJ34,,-1.000000,100,,NSE,1.000000
14437,777JK35-SG,777JK35,,-1.000000,100,,NSE,1.000000
14442,775UP38-SG,775UP38,,-1.000000,100,,NSE,1.000000
14602,WEBELSOLAR-EQ,WEBELSOLAR,,-1.000000,1,,NSE,1.000000
14618,CHEMBOND-EQ,CHEMBOND,,-1.000000,1,,NSE,1.000000
14640,773AP32-SG,773AP32,,-1.000000,100,,NSE,1.000000
14655,774WB41-SG,774WB41,,-1.000000,100,,NSE,1.000000
14656,774MP43-SG,774MP43,,-1.000000,100,,NSE,1.000000
14704,965SCL28-AK,965SCL28,,-1.000000,1,,NSE,1.000000
14767,081NSETEST-EQ,081NSETEST,,-1.000000,1,,NSE,5.000000
14784,161NSETEST-EQ,161NSETEST,,-1.000000,1,,NSE,5.000000
1480,REPL-EQ,REPL,,-1.000000,1,,NSE,1.000000
14794,ABSLFTUJDG-MF,ABSLFTUJDG,,-1.000000,1,,NSE,1.000000
14821,775NL33-SG,775NL33,,-1.000000,100,,NSE,1.000000
14828,WSI-EQ,WSI,,-1.000000,1,,NSE,1.000000
14840,783KL39-SG,783KL39,,-1.000000,100,,NSE,1.000000
14860,776TN53-SG,776TN53,,-1.000000,100,,NSE,1.000000
14861,776KL58-SG,776KL58,,-1.000000,100,,NSE,1.000000
14871,USK-EQ,USK,,-1.000000,1,,NSE,1.000000
14924,LAL-EQ,LAL,,-1.000000,1,,NSE,1.000000
14957,MAGNUM-EQ,MAGNUM,,-1.000000,1,,NSE,1.000000
15018,MAANALU-BE,MAANALU,,-1.000000,1,,NSE,1.000000
15019,759PN33-SG,759PN33,,-1.000000,100,,NSE,1.000000
1508,ASTERDM-EQ,ASTERDM,,-1.000000,1,,NSE,5.000000
15083,ADANIPORTS-EQ,ADANIPORTS,,-1.000000,1,,NSE,10.000000
15105,761RJ43-SG,761RJ43,,-1.000000,100,,NSE,1.000000
1515,INDIACEM-EQ,INDIACEM,,-1.000000,1,,NSE,5.000000
15161,HITECHCORP-EQ,HITECHCORP,,-1.000000,1,,NSE,1.000000
15189,BGRENERGY-EQ,BGRENERGY,,-1.000000,1,,NSE,5.000000
15199,MANAKSIA-EQ,MANAKSIA,,-1.000000,1,,NSE,1.000000
15214,DVL-EQ,DVL,,-1.000000,1,,NSE,5.000000
15245,957SFIL28-NW,957SFIL28,,-1.000000,1,,NSE,1.000000
15271,CORDSCABLE-EQ,CORDSCABLE,,-1.000000,1,,NSE,1.000000
15303,BANG-EQ,BANG,,-1.000000,1,,NSE,1.000000
15320,747WB43-SG,747WB43,,-1.000000,100,,NSE,1.000000
15362,VGUARD-EQ,VGUARD,,-1.000000,1,,NSE,5.000000
15419,DPSCLTD-EQ,DPSCLTD,,-1.000000,1,,NSE,1.000000
15555,HCG-EQ,HCG,,-1.000000,1,,NSE,5.000000
1597,INGERRAND-EQ,INGERRAND,,-1.000000,1,,NSE,10.000000
1645,66AS30A-SG,66AS30A,,-1.000000,100,,NSE,1.000000
16261,743MZ36-SG,743MZ36,,-1.000000,100,,NSE,1.000000
16588,INFOLLION-SM,INFOLLION,,-1.000000,400,,NSE,5.000000
16683,DIGISPICE-EQ,DIGISPICE,,-1.000000,1,,NSE,1.000000
16696,GHCLTEXTIL-EQ,GHCLTEXTIL,,-1.000000,1,,NSE,1.000000
16782,734MH31-SG,734MH31,,-1.000000,100,,NSE,1.000000
16822,IKIO-EQ,IKIO,,-1.000000,1,,NSE,1.000000
16827,KOKUYOCMLN-EQ,KOKUYOCMLN,,-1.000000,1,,NSE,1.000000
16838,801TCH28-N7,801TCH28,,-1.000000,1,,NSE,1.000000
16894,TCHF30-NB,TCHF30,,-1.000000,1,,NSE,1.000000
16913,ARTEMISMED-EQ,ARTEMISMED,,-1.000000,1,,NSE,5.000000
16933,INDBANK-EQ,INDBANK,,-1.000000,1,,NSE,1.000000
16950,CELLPOINT-SM,CELLPOINT,,-1.000000,1200,,NSE,5.000000
171,672RJ30-SG,672RJ30,,-1.000000,100,,NSE,1.000000
16987,743AP39-SG,743AP39,,-1.000000,100,,NSE,1.000000
17088,MAGSON-SM,MAGSON,,-1.000000,1000,,NSE,5.000000
1721,66WB30-SG,66WB30,,-1.000000,100,,NSE,1.000000
17111,746AP43-SG,746AP43,,-1.000000,100,,NSE,1.000000
17140,IDEAFORGE-EQ,IDEAFORGE,,-1.000000,1,,NSE,5.000000
17203,SYNOPTICS-SM,SYNOPTICS,,-1.000000,600,,NSE,5.000000
1730,664PY32-SG,664PY32,,-1.000000,100,,NSE,1.000000
17250,743AP41-SG,743AP41,,-1.000000,100,,NSE,1.000000
17256,ALBERTDAVD-EQ,ALBERTDAVD,,-1.000000,1,,NSE,5.000000
17328,734TS44-SG,734TS44,,-1.000000,100,,NSE,1.000000
17333,MHRIL-EQ,MHRIL,,-1.000000,1,,NSE,5.000000
17351,SALONA-EQ,SALONA,,-1.000000,1,,NSE,5.000000
17352,1102NFL26-N8,1102NFL26,,-1.000000,1,,NSE,1.000000
17376,EXCEL-EQ,EXCEL,,-1.000000,1,,NSE,1.000000
17446,74BR30-SG,74BR30,,-1.000000,100,,NSE,1.000000
17456,741RJ33-SG,741RJ33,,-1.000000,100,,NSE,1.000000
1756,JINDALPOLY-EQ,JINDALPOLY,,-1.000000,1,,NSE,5.000000
17458,741MN35-SG,741MN35,,-1.000000,100,,NSE,1.000000
17477,CONTROLPR-EQ,CONTROLPR,,-1.000000,1,,NSE,5.000000
17521,902SCL26I-AW,902SCL26I,,-1.000000,1,,NSE,1.000000
17651,POKARNA-EQ,POKARNA,,-1.000000,1,,NSE,5.000000
17667,745TS40-SG,745TS40,,-1.000000,100,,NSE,1.000000
17668,745AP40A-SG,745AP40A,,-1.000000,100,,NSE,1.000000
17670,743TN43-SG,743TN43,,-1.000000,100,,NSE,1.000000
17722,DEN-EQ,DEN,,-1.000000,1,,NSE,1.000000
17758,SARDAEN-EQ,SARDAEN,,-1.000000,1,,NSE,5.000000
17770,GROBTEA-EQ,GROBTEA,,-1.000000,1,,NSE,5.000000
17822,ICIQ30INAV-EQ,ICIQ30INAV,,-1.000000,1,,NSE,1.000000
17864,957NIDO26-N5,957NIDO26,,-1.000000,1,,NSE,1.000000
179,669TN30-SG,669TN30,,-1.000000,100,,NSE,1.000000
18006,BPF02D2G-MF,BPF02D2G,,-1.000000,1,,NSE,1.000000
18011,WHIRLPOOL-EQ,WHIRLPOOL,,-1.000000,1,,NSE,5.000000
18049,MINDTECK-EQ,MINDTECK,,-1.000000,1,,NSE,1.000000
1808,KAJARIACER-EQ,KAJARIACER,,-1.000000,1,,NSE,5.000000
18087,751PN36-SG,751PN36,,-1.000000,100,,NSE,1.000000
18098,745TS47-SG,745TS47,,-1.000000,100,,NSE,1.000000
18142,EMMBI-EQ,EMMBI,,-1.000000,1,,NSE,1.000000
18173,BPF01QDR-MF,BPF01QDR,,-1.000000,1,,NSE,1.000000
18174,IF3DPD-MF,IF3DPD,,-1.000000,1,,NSE,1.000000
18180,FICRFD3DPD-MF,FICRFD3DPD,,-1.000000,1,,NSE,1.000000
18186,HFMPCC50RD-MF,HFMPCC50RD,,-1.000000,1,,NSE,1.000000
18191,HFMPCC75DD-MF,HFMPCC75DD,,-1.000000,1,,NSE,1.000000
18284,HNGSNGBEES-EQ,HNGSNGBEES,,-1.000000,1,,NSE,1.000000
18321,LGBBROSLTD-EQ,LGBBROSLTD,,-1.000000,1,,NSE,10.000000
18333,745HR35-SG,745HR35,,-1.000000,100,,NSE,1.000000
18347,MIDCAPBETA-EQ,MIDCAPBETA,,-1.000000,1,,NSE,1.000000
18410,744TS39A-SG,744TS39A,,-1.000000,100,,NSE,1.000000
18479,ISFT-EQ,ISFT,,-1.000000,1,,NSE,1.000000
18518,748AP38A-SG,748AP38A,,-1.000000,100,,NSE,1.000000
18543,DIACABS-EQ,DIACABS,,-1.000000,1,,NSE,1.000000
18581,KIRLOSBROS-EQ,KIRLOSBROS,,-1.000000,1,,NSE,10.000000
18608,ZAGGLE-EQ,ZAGGLE,,-1.000000,1,,NSE,5.000000
18696,746GA33-SG,746GA33,,-1.000000,100,,NSE,1.000000
18728,MADHUSUDAN-SM,MADHUSUDAN,,-1.000000,1000,,NSE,5.000000
18755,KALAMANDIR-EQ,KALAMANDIR,,-1.000000,1,,NSE,1.000000
18859,925SCL28C-BS,925SCL28C,,-1.000000,1,,NSE,1.000000
18868,10SCL30A-BV,10SCL30A,,-1.000000,1,,NSE,1.000000
18889,KSL-EQ,KSL,,-1.000000,1,,NSE,5.000000
18962,RAJRATAN-EQ,RAJRATAN,,-1.000000,1,,NSE,5.000000
18998,746WB39-SG,746WB39,,-1.000000,100,,NSE,1.000000
19036,PODDARMENT-EQ,PODDARMENT,,-1.000000,1,,NSE,5.000000
19142,UMESLTD-EQ,UMESLTD,,-1.000000,1,,NSE,1.000000
19174,75AP41-SG,75AP41,,-1.000000,100,,NSE,1.000000
19179,753HR33-SG,753HR33,,-1.000000,100,,NSE,1.000000
19205,HEADSUP-EQ,HEADSUP,,-1.000000,1,,NSE,1.000000
19257,CHOLAFIN-D1,CHOLAFIN,,-1.000000,1,,NSE,5.000000
19289,MOM50-EQ,MOM50,,-1.000000,1,,NSE,1.000000
19296,TERASOFT-BE,TERASOFT,,-1.000000,1,,NSE,5.000000
19447,CAPTRUST-EQ,CAPTRUST,,-1.000000,1,,NSE,1.000000
19458,PLAZACABLE-EQ,PLAZACABLE,,-1.000000,1,,NSE,1.000000
1953,661MP37-SG,661MP37,,-1.000000,100,,NSE,1.000000
19482,771UK33-SG,771UK33,,-1.000000,100,,NSE,1.000000
19488,762TN53-SG,762TN53,,-1.000000,100,,NSE,1.000000
19526,767AS33B-SG,767AS33B,,-1.000000,100,,NSE,1.000000
19566,737GS2028-GS,737GS2028,,-1.000000,1,,NSE,1.000000
19614,768TN30-SG,768TN30,,-1.000000,100,,NSE,1.000000
19619,768MP34-SG,768MP34,,-1.000000,100,,NSE,1.000000
19653,KALYANI-BE,KALYANI,,-1.000000,1,,NSE,1.000000
19726,776AP37-SG,776AP37,,-1.000000,100,,NSE,1.000000
19745,768TN30A-SG,768TN30A,,-1.000000,100,,NSE,1.000000
19747,778BR31-SG,778BR31,,-1.000000,100,,NSE,1.000000
19776,980SCL33C-ND,980SCL33C,,-1.000000,1,,NSE,1.000000
19783,MUFIN-EQ,MUFIN,,-1.000000,1,,NSE,1.000000
19902,772TS36-SG,772TS36,,-1.000000,100,,NSE,1.000000
19904,773BR38-SG,773BR38,,-1.000000,100,,NSE,1.000000
19912,772RJ33-SG,772RJ33,,-1.000000,100,,NSE,1.000000
1994,LIBERTSHOE-EQ,LIBERTSHOE,,-1.000000,1,,NSE,5.000000
19928,764HUDCO31-N8,764HUDCO31,,-1.000000,1,,NSE,1.000000
19930,769HUDCO31-N9,769HUDCO31,,-1.000000,1,,NSE,1.000000
1999,888IRFC29-NE,888IRFC29,,-1.000000,1,,NSE,1.000000
19959,WAAREEINDO-BE,WAAREEINDO,,-1.000000,1,,NSE,5.000000
20019,714AP34-SG,714AP34,,-1.000000,100,,NSE,1.000000
20050,M&MFIN-N3,M&MFIN,,-1.000000,1,,NSE,1.000000
2017,661TS51-SG,661TS51,,-1.000000,100,,NSE,1.000000
20106,971SCL28A-NT,971SCL28A,,-1.000000,1,,NSE,1.000000
2023,663HP33-SG,663HP33,,-1.000000,100,,NSE,1.000000
20180,773UP35-SG,773UP35,,-1.000000,100,,NSE,1.000000
